"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Feb 25 2019","2458539.9999537035","572788801","59.3","9.13e-8","3.06e-8","-1.74","-","134.46","1e-8","0","bin1286.log"
"Feb 28 2019","2458542.9999537035","573048001","38.34","1.42e-7","5.24e-8","-1.74","-","135.53","1e-8","0","bin1287.log"
"Mar 03 2019","2458545.9999537035","573307201","65.67","1.65e-7","4.70e-8","-1.74","-","136.52","1e-8","0","bin1288.log"
"Mar 06 2019","2458548.9999537035","573566401","115.26","1.93e-7","4.30e-8","-1.74","-","137.40","1e-8","0","bin1289.log"
"Mar 09 2019","2458551.9999537035","573825601","46.08","1.10e-7","3.46e-8","-1.74","-","138.16","1e-8","0","bin1290.log"
"Mar 12 2019","2458554.9999537035","574084801","89.85","1.70e-7","4.40e-8","-1.74","-","138.79","1e-8","0","bin1291.log"
"Mar 15 2019","2458557.9999537035","574344001","124.31","1.76e-7","3.70e-8","-1.74","-","139.27","1e-8","0","bin1292.log"
"Mar 18 2019","2458560.9999537035","574603201","157.52","2.04e-7","3.70e-8","-1.74","-","139.59","1e-8","0","bin1293.log"
"Mar 21 2019","2458563.9999537035","574862401","219.79","2.29e-7","3.90e-8","-1.74","-","139.73","1e-8","0","bin1294.log"
"Mar 24 2019","2458566.9999537035","575121601","102.37","1.43e-7","3.30e-8","-1.74","-","139.68","1e-8","0","bin1295.log"
"Mar 27 2019","2458569.9999537035","575380801","212.44","2.50e-7","4.20e-8","-1.74","-","139.45","1e-8","0","bin1296.log"
"Mar 30 2019","2458572.9999537035","575640001","122.21","1.76e-7","4.00e-8","-1.74","-","139.02","1e-8","0","bin1297.log"
"Apr 02 2019","2458575.9999537035","575899201","101.94","1.19e-7","3.17e-8","-1.74","-","138.39","1e-8","0","bin1298.log"
"Apr 05 2019","2458578.9999537035","576158401","59.84","1.08e-7","3.18e-8","-1.74","-","137.57","1e-8","0","bin1299.log"
"Apr 08 2019","2458581.9999537035","576417601","145.37","1.87e-7","4.00e-8","-1.74","-","136.56","1e-8","0","bin1300.log"
"Apr 11 2019","2458584.9999537035","576676801","171.26","2.07e-7","3.90e-8","-1.74","-","135.36","1e-8","0","bin1301.log"
"Apr 14 2019","2458587.9999537035","576936001","179.09","1.50e-7","2.50e-8","-1.74","-","133.99","1e-8","0","bin1302.log"
"Apr 17 2019","2458590.9999537035","577195201","174.1","1.45e-7","2.60e-8","-1.74","-","132.45","1e-8","0","bin1303.log"
"Apr 20 2019","2458593.9999537035","577454401","175.33","1.66e-7","3.10e-8","-1.74","-","130.76","1e-8","0","bin1304.log"
"Apr 23 2019","2458596.9999537035","577713601","76.38","1.04e-7","2.66e-8","-1.74","-","128.92","1e-8","0","bin1305.log"
"Apr 26 2019","2458599.9999537035","577972801","111.29","1.32e-7","2.90e-8","-1.74","-","126.95","1e-8","0","bin1306.log"
"Apr 29 2019","2458602.9999537035","578232001","90.84","1.92e-7","4.40e-8","-1.74","-","124.86","1e-8","0","bin1307.log"
"May 02 2019","2458605.9999537035","578491201","53.92","7.57e-8","2.83e-8","-1.74","-","122.65","1e-8","0","bin1308.log"
"May 05 2019","2458608.9999537035","578750401","17.91","4.29e-8","2.28e-8","-1.74","-","120.34","1e-8","0","bin1309.log"
"May 08 2019","2458611.9999537035","579009601","63.95","6.70e-8","2.35e-8","-1.74","-","117.94","1e-8","0","bin1310.log"
"May 11 2019","2458614.9999537035","579268801","58.41","1.00e-7","2.69e-8","-1.74","-","115.45","1e-8","0","bin1311.log"
"May 14 2019","2458617.9999537035","579528001","48.02","8.81e-8","2.70e-8","-1.74","-","112.88","1e-8","0","bin1312.log"
"May 17 2019","2458620.9999537035","579787201","25.15","6.80e-8","2.91e-8","-1.74","-","110.24","1e-8","0","bin1313.log"
"May 20 2019","2458623.9999537035","580046401","167.39","2.22e-7","4.20e-8","-1.74","-","107.53","1e-8","0","bin1314.log"
"May 23 2019","2458626.9999537035","580305601","66.99","9.62e-8","2.85e-8","-1.74","-","104.77","1e-8","0","bin1315.log"
"May 26 2019","2458629.9999537035","580564801","85.5","8.91e-8","2.24e-8","-1.74","-","101.96","1e-8","0","bin1316.log"
"May 29 2019","2458632.9999537035","580824001","86.59","8.13e-8","2.09e-8","-1.74","-","99.10","1e-8","0","bin1317.log"
"Jun 01 2019","2458635.9999537035","581083201","104.57","9.13e-8","2.05e-8","-1.74","-","96.20","1e-8","0","bin1318.log"
"Jun 04 2019","2458638.9999537035","581342401","59.6","7.60e-8","2.15e-8","-1.74","-","93.27","1e-8","0","bin1319.log"
"Jun 07 2019","2458641.9999537035","581601601","43.23","8.43e-8","2.56e-8","-1.74","-","90.31","1e-8","0","bin1320.log"
"Jun 10 2019","2458644.9999537035","581860801","39.97","8.60e-8","2.40e-8","-1.74","-","87.32","1e-8","0","bin1321.log"
"Jun 13 2019","2458647.9999537035","582120001","58.58","9.46e-8","2.42e-8","-1.74","-","84.32","1e-8","0","bin1322.log"
"Jun 16 2019","2458650.9999537035","582379201","102.48","1.96e-7","4.40e-8","-1.74","-","81.31","1e-8","0","bin1323.log"
"Jun 19 2019","2458653.9999537035","582638401","147.86","1.82e-7","3.80e-8","-1.74","-","78.30","1e-8","0","bin1324.log"
"Jun 22 2019","2458656.9999537035","582897601","71.09","1.15e-7","3.38e-8","-1.74","-","75.28","1e-8","0","bin1325.log"
"Jun 25 2019","2458659.9999537035","583156801","76.21","1.27e-7","3.31e-8","-1.74","-","72.27","1e-8","0","bin1326.log"
"Jun 28 2019","2458662.9999537035","583416001","88.21","1.23e-7","3.13e-8","-1.74","-","69.27","1e-8","0","bin1327.log"
"Jul 01 2019","2458665.9999537035","583675201","62.11","1.26e-7","3.31e-8","-1.74","-","66.28","1e-8","0","bin1328.log"
"Jul 04 2019","2458668.9999537035","583934401","178.4","2.01e-7","3.90e-8","-1.74","-","63.32","1e-8","0","bin1329.log"
"Jul 07 2019","2458671.9999537035","584193601","169.42","2.29e-7","4.10e-8","-1.74","-","60.40","1e-8","0","bin1330.log"
"Jul 10 2019","2458674.9999537035","584452801","59.65","1.34e-7","4.41e-8","-1.74","-","57.51","1e-8","0","bin1331.log"
"Jul 13 2019","2458677.9999537035","584712001","81.73","1.83e-7","4.60e-8","-1.74","-","54.67","1e-8","0","bin1332.log"
"Jul 16 2019","2458680.9999537035","584971201","45.2","9.64e-8","2.99e-8","-1.74","-","51.89","1e-8","0","bin1333.log"
"Jul 19 2019","2458683.9999537035","585230401","98.9","1.52e-7","3.60e-8","-1.74","-","49.17","1e-8","0","bin1334.log"
"Jul 22 2019","2458686.9999537035","585489601","60.26","8.78e-8","2.81e-8","-1.74","-","46.53","1e-8","0","bin1335.log"
"Jul 25 2019","2458689.9999537035","585748801","72.07","1.13e-7","3.03e-8","-1.74","-","43.99","1e-8","0","bin1336.log"
"Jul 28 2019","2458692.9999537035","586008001","92.22","1.54e-7","4.00e-8","-1.74","-","41.56","1e-8","0","bin1337.log"
"Jul 31 2019","2458695.9999537035","586267201","9.41","5.62e-8","3.19e-8","-1.74","-","39.25","1e-8","0","bin1338.log"
"Aug 03 2019","2458698.9999537035","586526401","9.91","4.91e-8","3.19e-8","-1.74","-","37.09","1e-8","0","bin1339.log"
"Aug 06 2019","2458701.9999537035","586785601","132.7","1.92e-7","3.80e-8","-1.74","-","35.11","1e-8","0","bin1340.log"
"Aug 09 2019","2458704.9999537035","587044801","58.84","1.48e-7","3.80e-8","-1.74","-","33.32","1e-8","0","bin1341.log"
"Aug 12 2019","2458707.9999537035","587304001","111.92","1.70e-7","3.80e-8","-1.74","-","31.77","1e-8","0","bin1342.log"
"Aug 15 2019","2458710.9999537035","587563201","73.73","1.76e-7","4.40e-8","-1.74","-","30.48","1e-8","0","bin1343.log"
"Aug 18 2019","2458713.9999537035","587822401","95.53","1.90e-7","4.20e-8","-1.74","-","29.49","1e-8","0","bin1344.log"
"Aug 21 2019","2458716.9999537035","588081601","90.85","1.50e-7","3.60e-8","-1.74","-","28.80","1e-8","0","bin1345.log"
"Aug 24 2019","2458719.9999537035","588340801","77.93","1.67e-7","4.60e-8","-1.74","-","28.46","1e-8","0","bin1346.log"
"Aug 27 2019","2458722.9999537035","588600001","59.96","1.17e-7","3.45e-8","-1.74","-","28.45","1e-8","0","bin1347.log"
"Aug 30 2019","2458725.9999537035","588859201","11.06","1.09e-4","4.52e-5","-1.74","-","28.78","1e-8","0","bin1348.log"
"Sep 02 2019","2458728.9999537035","589118401","1.78","< 3.38e-5","-","-","-","29.43","1e-8","0","bin1349.log"
"Sep 05 2019","2458731.9999537035","589377601","0","< 7.73e-7","-","-","-","30.38","1e-8","0","bin1350.log"
"Sep 08 2019","2458734.9999537035","589636801","7.26","8.04e-8","8.05e-8","-1.74","-","31.58","1e-8","0","bin1351.log"
"Sep 11 2019","2458737.9999537035","589896001","76.45","9.04e-8","2.73e-8","-1.74","-","33.02","1e-8","0","bin1352.log"
"Sep 14 2019","2458740.9999537035","590155201","173.36","2.16e-7","3.80e-8","-1.74","-","34.65","1e-8","0","bin1353.log"
"Sep 17 2019","2458743.9999537035","590414401","64.45","1.09e-7","3.05e-8","-1.74","-","36.44","1e-8","0","bin1354.log"
"Sep 20 2019","2458746.9999537035","590673601","65.11","1.07e-7","3.12e-8","-1.74","-","38.37","1e-8","0","bin1355.log"
"Sep 23 2019","2458749.9999537035","590932801","228.54","3.41e-7","5.30e-8","-1.74","-","40.41","1e-8","0","bin1356.log"
"Sep 26 2019","2458752.9999537035","591192001","248.34","2.11e-7","3.30e-8","-1.74","-","42.54","1e-8","0","bin1357.log"
"Sep 29 2019","2458755.9999537035","591451201","243.87","2.18e-7","3.30e-8","-1.74","-","44.75","1e-8","0","bin1358.log"
"Oct 02 2019","2458758.9999537035","591710401","149.51","1.94e-7","3.50e-8","-1.74","-","47.01","1e-8","0","bin1359.log"
"Oct 05 2019","2458761.9999537035","591969601","44.58","1.04e-7","3.26e-8","-1.74","-","49.31","1e-8","0","bin1360.log"
"Oct 08 2019","2458764.9999537035","592228801","125.58","1.70e-7","3.60e-8","-1.74","-","51.65","1e-8","0","bin1361.log"
"Oct 11 2019","2458767.9999537035","592488001","49.51","1.09e-7","3.38e-8","-1.74","-","54.01","1e-8","0","bin1362.log"
"Oct 14 2019","2458770.9999537035","592747201","130.75","1.74e-7","4.10e-8","-1.74","-","56.39","1e-8","0","bin1363.log"
"Oct 17 2019","2458773.9999537035","593006401","135.44","1.90e-7","3.90e-8","-1.74","-","58.78","1e-8","0","bin1364.log"
"Oct 20 2019","2458776.9999537035","593265601","135.73","1.96e-7","4.10e-8","-1.74","-","61.17","1e-8","0","bin1365.log"
"Oct 23 2019","2458779.9999537035","593524801","44.84","1.02e-7","3.33e-8","-1.74","-","63.55","1e-8","0","bin1366.log"
"Oct 26 2019","2458782.9999537035","593784001","82.63","1.64e-7","4.30e-8","-1.74","-","65.92","1e-8","0","bin1367.log"
"Oct 29 2019","2458785.9999537035","594043201","98.05","1.56e-7","3.90e-8","-1.74","-","68.27","1e-8","0","bin1368.log"
"Nov 01 2019","2458788.9999537035","594302401","58.48","1.09e-7","3.23e-8","-1.74","-","70.60","1e-8","0","bin1369.log"
"Nov 04 2019","2458791.9999537035","594561601","121.51","1.58e-7","3.50e-8","-1.74","-","72.91","1e-8","0","bin1370.log"
"Nov 07 2019","2458794.9999537035","594820801","111.85","1.11e-7","2.47e-8","-1.74","-","75.19","1e-8","0","bin1371.log"
"Nov 10 2019","2458797.9999537035","595080001","120.56","1.04e-7","2.37e-8","-1.74","-","77.44","1e-8","0","bin1372.log"
"Nov 13 2019","2458800.9999537035","595339201","201.09","1.88e-7","3.10e-8","-1.74","-","79.64","1e-8","0","bin1373.log"
"Nov 16 2019","2458803.9999537035","595598401","103.59","1.20e-7","2.62e-8","-1.74","-","81.81","1e-8","0","bin1374.log"
"Nov 19 2019","2458806.9999537035","595857601","67.31","7.82e-8","2.38e-8","-1.74","-","83.93","1e-8","0","bin1375.log"
"Nov 22 2019","2458809.9999537035","596116801","55.86","7.20e-8","2.25e-8","-1.74","-","86.01","1e-8","0","bin1376.log"
"Nov 25 2019","2458812.9999537035","596376001","58.68","1.18e-7","3.05e-8","-1.74","-","88.04","1e-8","0","bin1377.log"
"Nov 28 2019","2458815.9999537035","596635201","191.89","2.20e-7","3.90e-8","-1.74","-","90.01","1e-8","0","bin1378.log"
"Dec 01 2019","2458818.9999537035","596894401","70.4","1.17e-7","3.15e-8","-1.74","-","91.94","1e-8","0","bin1379.log"
"Dec 04 2019","2458821.9999537035","597153601","172.21","2.11e-7","3.90e-8","-1.74","-","93.82","1e-8","0","bin1380.log"
"Dec 07 2019","2458824.9999537035","597412801","163.96","2.06e-7","3.80e-8","-1.74","-","95.64","1e-8","0","bin1381.log"
"Dec 10 2019","2458827.9999537035","597672001","146.75","1.95e-7","3.70e-8","-1.74","-","97.41","1e-8","0","bin1382.log"
"Dec 13 2019","2458830.9999537035","597931201","193.72","2.32e-7","4.10e-8","-1.74","-","99.14","1e-8","0","bin1383.log"
"Dec 16 2019","2458833.9999537035","598190401","71.76","1.43e-7","3.70e-8","-1.74","-","100.82","1e-8","0","bin1384.log"
"Dec 19 2019","2458836.9999537035","598449601","59.77","1.53e-7","4.20e-8","-1.74","-","102.46","1e-8","0","bin1385.log"
"Dec 22 2019","2458839.9999537035","598708801","167.67","2.31e-7","4.10e-8","-1.74","-","104.05","1e-8","0","bin1386.log"
"Dec 25 2019","2458842.9999537035","598968001","72.42","1.19e-7","2.87e-8","-1.74","-","105.61","1e-8","0","bin1387.log"
"Dec 28 2019","2458845.9999537035","599227201","191.48","2.07e-7","3.40e-8","-1.74","-","107.14","1e-8","0","bin1388.log"
"Dec 31 2019","2458848.9999537035","599486401","234.4","2.88e-7","4.60e-8","-1.74","-","108.64","1e-8","0","bin1389.log"
"Jan 03 2020","2458851.9999537035","599745601","122.74","2.19e-7","4.90e-8","-1.74","-","110.12","1e-8","0","bin1390.log"
"Jan 06 2020","2458854.9999537035","600004801","94.83","1.96e-7","4.80e-8","-1.74","-","111.58","1e-8","0","bin1391.log"
"Jan 09 2020","2458857.9999537035","600264001","82.29","1.60e-7","4.00e-8","-1.74","-","113.03","1e-8","0","bin1392.log"
"Jan 12 2020","2458860.9999537035","600523201","147.7","1.66e-7","3.50e-8","-1.74","-","114.46","1e-8","0","bin1393.log"
"Jan 15 2020","2458863.9999537035","600782401","118.24","1.69e-7","3.80e-8","-1.74","-","115.89","1e-8","0","bin1394.log"
"Jan 18 2020","2458866.9999537035","601041601","98","1.53e-7","3.70e-8","-1.74","-","117.31","1e-8","0","bin1395.log"
"Jan 21 2020","2458869.9999537035","601300801","83.8","1.28e-7","3.27e-8","-1.74","-","118.73","1e-8","0","bin1396.log"
"Jan 24 2020","2458872.9999537035","601560001","85.31","1.35e-7","3.50e-8","-1.74","-","120.15","1e-8","0","bin1397.log"
"Jan 27 2020","2458875.9999537035","601819201","150.99","1.95e-7","3.90e-8","-1.74","-","121.56","1e-8","0","bin1398.log"
"Jan 30 2020","2458878.9999537035","602078401","160.67","2.10e-7","4.10e-8","-1.74","-","122.97","1e-8","0","bin1399.log"
"Feb 02 2020","2458881.9999537035","602337601","145.97","2.06e-7","3.90e-8","-1.74","-","124.38","1e-8","0","bin1400.log"
"Feb 05 2020","2458884.9999537035","602596801","0","< 3.67e-6","-","-","-","125.77","1e-8","0","bin1401.log"
"Feb 08 2020","2458887.9999537035","602856001","0","< 6.45e-7","-","-","-","127.15","1e-8","0","bin1402.log"
"Feb 11 2020","2458890.9999537035","603115201","4.23","1.22e-7","1.02e-7","-1.74","-","128.51","1e-8","0","bin1403.log"
"Feb 14 2020","2458893.9999537035","603374401","11.17","1.07e-7","8.38e-8","-1.74","-","129.85","1e-8","0","bin1404.log"
"Feb 17 2020","2458896.9999537035","603633601","0","< 2.48e-7","-","-","-","131.15","1e-8","0","bin1405.log"
"Feb 20 2020","2458899.9999537035","603892801","44.97","1.29e-7","4.20e-8","-1.74","-","132.40","1e-8","0","bin1406.log"
"Feb 23 2020","2458902.9999537035","604152001","131.28","1.75e-7","3.70e-8","-1.74","-","133.60","1e-8","0","bin1407.log"
"Feb 26 2020","2458905.9999537035","604411201","65.6","1.43e-7","3.70e-8","-1.74","-","134.74","1e-8","0","bin1408.log"
"Feb 29 2020","2458908.9999537035","604670401","82.91","1.61e-7","4.10e-8","-1.74","-","135.79","1e-8","0","bin1409.log"
"Mar 03 2020","2458911.9999537035","604929601","30.42","7.75e-8","3.02e-8","-1.74","-","136.75","1e-8","0","bin1410.log"
"Mar 06 2020","2458914.9999537035","605188801","59.76","1.18e-7","3.54e-8","-1.74","-","137.61","1e-8","0","bin1411.log"
"Mar 09 2020","2458917.9999537035","605448001","79.1","1.78e-7","4.40e-8","-1.74","-","138.34","1e-8","0","bin1412.log"
"Mar 12 2020","2458920.9999537035","605707201","115.59","1.68e-7","3.90e-8","-1.74","-","138.93","1e-8","0","bin1413.log"
"Mar 15 2020","2458923.9999537035","605966401","119.68","1.57e-7","3.80e-8","-1.74","-","139.37","1e-8","0","bin1414.log"
"Mar 18 2020","2458926.9999537035","606225601","160.79","2.05e-7","4.00e-8","-1.74","-","139.64","1e-8","0","bin1415.log"
"Mar 21 2020","2458929.9999537035","606484801","131.89","2.14e-7","3.90e-8","-1.74","-","139.73","1e-8","0","bin1416.log"
"Mar 24 2020","2458932.9999537035","606744001","150.2","1.85e-7","3.50e-8","-1.74","-","139.64","1e-8","0","bin1417.log"
"Mar 27 2020","2458935.9999537035","607003201","180.91","2.24e-7","4.00e-8","-1.74","-","139.36","1e-8","0","bin1418.log"
"Mar 30 2020","2458938.9999537035","607262401","204.35","2.17e-7","3.90e-8","-1.74","-","138.88","1e-8","0","bin1419.log"
"Apr 02 2020","2458941.9999537035","607521601","62.38","1.53e-7","4.10e-8","-1.74","-","138.20","1e-8","0","bin1420.log"
"Apr 05 2020","2458944.9999537035","607780801","109.57","1.91e-7","3.90e-8","-1.74","-","137.33","1e-8","0","bin1421.log"
"Apr 08 2020","2458947.9999537035","608040001","98.85","1.52e-7","3.40e-8","-1.74","-","136.27","1e-8","0","bin1422.log"
"Apr 11 2020","2458950.9999537035","608299201","130.75","1.60e-7","3.30e-8","-1.74","-","135.03","1e-8","0","bin1423.log"
"Apr 14 2020","2458953.9999537035","608558401","163.37","2.30e-7","4.40e-8","-1.74","-","133.62","1e-8","0","bin1424.log"
"Apr 17 2020","2458956.9999537035","608817601","287.73","1.74e-7","2.70e-8","-1.74","-","132.04","1e-8","0","bin1425.log"
"Apr 20 2020","2458959.9999537035","609076801","207.41","1.55e-7","2.70e-8","-1.74","-","130.31","1e-8","0","bin1426.log"
"Apr 23 2020","2458962.9999537035","609336001","124.68","1.37e-7","2.70e-8","-1.74","-","128.44","1e-8","0","bin1427.log"
"Apr 26 2020","2458965.9999537035","609595201","107.02","9.95e-8","2.32e-8","-1.74","-","126.43","1e-8","0","bin1428.log"
"Apr 29 2020","2458968.9999537035","609854401","134.45","1.50e-7","3.10e-8","-1.74","-","124.31","1e-8","0","bin1429.log"
"May 02 2020","2458971.9999537035","610113601","41.14","1.02e-7","4.05e-8","-1.74","-","122.08","1e-8","0","bin1430.log"
"May 05 2020","2458974.9999537035","610372801","109.42","2.81e-7","5.70e-8","-1.74","-","119.74","1e-8","0","bin1431.log"
"May 08 2020","2458977.9999537035","610632001","90.09","1.28e-7","3.31e-8","-1.74","-","117.32","1e-8","0","bin1432.log"
"May 11 2020","2458980.9999537035","610891201","74.87","1.13e-7","3.06e-8","-1.74","-","114.81","1e-8","0","bin1433.log"
"May 14 2020","2458983.9999537035","611150401","114.76","1.86e-7","4.10e-8","-1.74","-","112.22","1e-8","0","bin1434.log"
"May 17 2020","2458986.9999537035","611409601","93.72","1.51e-7","3.50e-8","-1.74","-","109.56","1e-8","0","bin1435.log"
"May 20 2020","2458989.9999537035","611668801","74.33","8.97e-8","2.65e-8","-1.74","-","106.84","1e-8","0","bin1436.log"
"May 23 2020","2458992.9999537035","611928001","83.74","1.05e-7","2.91e-8","-1.74","-","104.06","1e-8","0","bin1437.log"
"May 26 2020","2458995.9999537035","612187201","51.2","9.78e-8","3.30e-8","-1.74","-","101.24","1e-8","0","bin1438.log"
"May 29 2020","2458998.9999537035","612446401","167.66","1.77e-7","3.20e-8","-1.74","-","98.37","1e-8","0","bin1439.log"
"Jun 01 2020","2459001.9999537035","612705601","99.62","1.06e-7","2.49e-8","-1.74","-","95.46","1e-8","0","bin1440.log"
"Jun 04 2020","2459004.9999537035","612964801","50.5","6.56e-8","2.01e-8","-1.74","-","92.52","1e-8","0","bin1441.log"
"Jun 07 2020","2459007.9999537035","613224001","198.75","1.72e-7","2.80e-8","-1.74","-","89.55","1e-8","0","bin1442.log"
"Jun 10 2020","2459010.9999537035","613483201","101.58","1.35e-7","3.10e-8","-1.74","-","86.57","1e-8","0","bin1443.log"
"Jun 13 2020","2459013.9999537035","613742401","231.79","2.35e-7","3.70e-8","-1.74","-","83.56","1e-8","0","bin1444.log"
"Jun 16 2020","2459016.9999537035","614001601","266.49","2.69e-7","4.00e-8","-1.74","-","80.55","1e-8","0","bin1445.log"
"Jun 19 2020","2459019.9999537035","614260801","63.81","1.12e-7","3.66e-8","-1.74","-","77.53","1e-8","0","bin1446.log"
"Jun 22 2020","2459022.9999537035","614520001","194.66","2.56e-7","4.50e-8","-1.74","-","74.52","1e-8","0","bin1447.log"
"Jun 25 2020","2459025.9999537035","614779201","102.11","1.78e-7","4.20e-8","-1.74","-","71.51","1e-8","0","bin1448.log"
"Jun 28 2020","2459028.9999537035","615038401","92.06","1.35e-7","3.63e-8","-1.74","-","68.51","1e-8","0","bin1449.log"
"Jul 01 2020","2459031.9999537035","615297601","95.51","1.65e-7","3.80e-8","-1.74","-","65.53","1e-8","0","bin1450.log"
"Jul 04 2020","2459034.9999537035","615556801","74.07","1.28e-7","3.17e-8","-1.74","-","62.58","1e-8","0","bin1451.log"
